Time,East,North,z,v
27054800,79402.30174223539,241997.6820982257,2295.286,10.181000196444355
27054900,79401.78958357355,241996.96356827486,2294.581,10.419751676503619
27055000,79401.4203400413,241996.3025563741,2293.86,10.296561659117087
27055100,79400.9915027084,241995.57402518392,2293.284,10.29236143943653
27055200,79400.57097401102,241994.79000931513,2292.478,10.754145293792527
27055300,79400.17889814003,241994.1398119256,2291.557,10.74570388573964
27055400,79399.75035989787,241993.38904707972,2290.789,10.868358247683963
27055500,79399.27749992986,241992.55984950252,2290.035,11.225069977510161
27055600,79398.8738846341,241991.64262449648,2289.375,11.49954386051899
27055700,79398.36456210847,241990.71285960078,2288.764,11.708778330808043
27055800,79397.90682391146,241989.8838650072,2288.045,11.65029055431666
27055900,79397.57732732789,241989.07883359957,2287.154,11.702045334043104
27056000,79397.29185391837,241988.37447071914,2286.178,11.576130484751802
27056100,79396.79556323975,241987.6005571764,2285.361,11.681045372739547
27056200,79396.38985722,241986.8389803311,2284.508,11.679559024209777
27056300,79395.97614201032,241986.1106549576,2283.631,11.628617845642705
27056400,79395.60068034542,241985.34948422015,2282.805,11.540863529216521
27056500,79395.2173590733,241984.610447824,2281.892,11.562297825259476
27056600,79394.88074778728,241983.77196048666,2281.225,11.449801439326361
27056700,79394.52115418282,241982.95540361572,2280.569,11.244570645427064
27056800,79394.19090984957,241982.20596002135,2279.734,11.233708826563024
27056900,79393.80241516868,241981.28893816005,2279.121,11.410229445545781
27057000,79393.45913793027,241980.38364300132,2278.547,11.332912291198587
27057100,79393.10029056369,241979.5114982091,2277.888,11.366129112411137
27057200,79392.74945207156,241978.60610182304,2277.276,11.366522511304854
27057300,79392.39816575838,241977.7340588374,2276.591,11.378061082627392
27057400,79392.10916018438,241976.72941603046,2276.041,11.531071892933458
27057500,79391.8260743603,241975.84717104584,2275.155,11.771703827398989
27057600,79391.49747168297,241974.97543362062,2274.362,11.822154625955458
27057700,79391.19956135261,241974.07074910775,2273.637,11.796420262096463
